,Text,Biased
3872,rt btcbob100k icecube obsessed with us jews much,0
3873,rt mehrettt this is a perfect example of how jews across nyc are allowed to do as they please,1
3874,"4 july 1944  a transport of 1100 jews deported from drancy  men women amp children  arrived at auschwitz during the selection ss doctors sent 398 men amp 223 women to the camp 479 people were murdered in a gas chamber 


one of them was annie dirnfeld b may 1942 httpstcoa8skxamaar",0
3875,ayeshaagenda quran clearly emphasizes that never take jews and christians as your allies high time we muslims heed at whats happening to  muslims throughout the world and be the voice of our voiceless brethrens,1
3876,ilhan omar if israel is so innocent then why do they insist on being jews  the babylon bee httpstcoqgufdl6sfm,0
3877,mel gibson denies winona ryder�s antisemitism claims �100 percent untrue�his hatred for jews is however legendary httpstcomym8fapigm,0
3878,utopia exists in a book  reality is so different who remembers the armenians before the jews and gypsies and slavs were killed in vast numbers other histories are never even knowneven today so much bloodshed in parts of africa and the middle east  competing forces,0
3879,"ladyvelvethfq love jews so much
and no pain for the muslims of palestine
sadly even after being so wise you cannot speak a word against the jews",1
3880,"foodaprecianado not so fun fact there actually was a jews for hitler group in early nazi germany
httpstcomzdk0zt1d4",0
3881,whats this about jews and football,0
3882,vanoossaa they gave the jews all the money they need they don�t give not 3 fucks they gon look the other way,1
3883,"�holocaust was legal
people who hid jews were criminals

�slavery was legal
people who freed slaves were criminals

�segregation was legal
people who stood up for equality and justice were criminals

our government and laws aren�t a guide to human decency and morality",0
3884,eltrumpo well if this was the hasidic jews there would be riot police there for sure,0
3885,thealm1ghty1 rach55742574 buzzeddavid chloetsila rotemdavid a bunch of jews who faithfully observe the commandments of the torah being harassed on the street is this an argument,0
3886,"why the changes to luke 2334
father forgive them for they know not what they do kjv
father forgive them for they do not know what they are doing niv  
father forgive them because they do not know what they are doing  holman
is jesus forgiving the jews or the soldiers",0
3887,"imagine being german in the 30s like �i dont hate jews not one bit nothing against them how dare you imply that im a nice person but that hitler is doing great things for this economy you can�t deny that so he�s getting my vote� 

that�s what you fucking sound like",0
3888,rt allezlesboulez wait until you hear what right wing jews say about other jews httpstcojbhotechg8,0
3889,theciroth a fake man built to pacify the jews httpstcoew3hvqfugw,0
3890,"these selfstyled antiracists want to critique the jews right to self determination in their historic homeland if theres one thing ive learned over the last five years its that antiracism on the extreme left is a byword for antisemitism

httpstcoy1rpsijaaq",0
3891,"see our elessons dedicated to four largest groups of victims of the german nazi auschwitz camp

jews httpstcosavaellyil
poles httpstcoactxxcubm1
roma amp sinti httpstcon13kd9kcau
soviet pows httpstcomemvow16k4 httpstcoxwa83k6uil",0
3892,"jews  lesbians 
slurs that rhyme",0
3893,"rt marklevinshow deblasio continues targeting jews

httpstcovjxqyb06ib",0
3894,rt montiniski fernand37979220 they were just puppets of the jews,1
3895,elliebufkin ilhan omar may be many things but a friend of the jews she is not my latest httpstcolpzw7wu56o,0
3896,well you are blaming jews for reporting antisemitism as a reason for antisemitism so that does make you an antisemite,0
3897,"new york city under nycmayor bill deblasio has become a very frightening place for jews

in the first half of 2020 approx 50 of all hate crimes were antisemitic in nature according to the nypd httpstcoerlgdwixsp",0
3898,"1 the idea that jews didnt resist including through violent opposition to state sanctioned oppression and violence is both false and an antisemitic taking point

2 you arent your grandparents if youre a white jew in the us in 2020 you have white privilege here now httpstcov2rd2hqyxd",0
3899,muslim cleric when women obey islamic law �the jews will be disappeared and jerusalem be ready for a new conquest� httpstcolckxrc5has,0
3900,mrmatocikala nypost get over it  jews have been persecuted since the dawn of time and much more harshly  they never use it as an excuse to act like an uncivilized animal,0
3901,judithtoday the concept that the us fought germany to free the jews instead of the us refused to enter the war until a us naval base was bombed halfway through the war is sickening i hate people pretending that the us cared about what the nazis were doing,0
3902,heartbreaking greatest police force in the world reduced to this�tasked to bully orthodox jews and bend a knee to terrorists,0
3903,"imagine being german in the 30s like �i dont hate jews not one bit nothing against them how dare you imply that im a nice person but that hitler is doing great things for this economy you can�t deny that so he�s getting my vote� 

that�s what you fucking sound like",0
3904,"speak for yourself

discrimination is wrong no matter who does it and when 

your argument basically is that in the 50s and 60s when ivy league schools openly discriminated against jews it was okbecause it was for the greater good 

is that honestly your argument",0
3905,chelleryn99 lol sure i have coffee but i don�t donate to a jew hater who has tea with someone who said jews drink the blood of gentiles who defended sizer who didn�t notice as in a mural who called a murdering terrorist �brother� he�s a vile jew hating loser throw away your ,0
3906,quidbitxh cooljewishmom nope zionism is the belief that jews have a right to a state based on indigenous rights if you dont believe that youre antisemitic period you dont have to like or agree with the current israeli government at all but singling out israels right to exist is antisemitic,0
